condition,samples,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,brier,false_positive_rate,false_negative_rate
clean,20000,0.49325,0.49325,0.49657447348388734,0.9785,0.6588116478707288,0.309832655,0.468968617611861,0.992,0.0215
